market_name,customer_id,product_name,product_item_name,conversion_country,conversion_region,conversion_city,conversion_postal_or_zip,conversion_store_category,conversion_currency,conversion_exchange_rate,conversiont_latitude,conversion_longitude,customersegment,customer3rdpartysegment,customersegment3rdpartyprovider,conversiondatetime,revenueamount,taxamount,shippingamount,discountamount,marginrate,product_item_rating
525103,1025,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,US,REGION - 105,CITY - 40,101014,Grocery stores,USD,1,24.0070409,-127.0757185,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 1,12/20/20 18:00,902.5928379,72.20742703,13.53889257,6.870337742,0.606752361,5
525104,1075,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 108,CITY - 38,101005,Grocery stores,USD,1,43.02962438,-70.08517646,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 3,12/30/20 15:43,754.5086082,60.36068866,11.31762912,4.180837532,0.658326546,4
525798,1065,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,US,REGION - 100,CITY - 40,101020,Grocery stores,USD,1,20.09574409,-107.0575279,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 2,1/5/21 18:04,347.3649723,27.78919778,5.210474585,21.2740294,0.65393484,2
525801,1023,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,CA,REGION - 109,CITY - 44,101006,Grocery stores,USD,1,61.03513161,-89.0920681,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 2,1/7/21 3:38,233.7886262,18.70309009,3.506829393,9.209685905,0.672018928,0
526008,1008,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,CA,REGION - 101,CITY - 49,101005,Grocery stores,USD,1,41.01363335,-126.0799601,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 2,1/16/21 3:44,366.6596507,29.33277205,5.49989476,6.778710769,0.600245199,5
526009,1012,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 105,CITY - 50,101017,Grocery stores,USD,1,62.06589188,-158.0999868,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 2,1/22/21 5:45,1016.45977,81.3167816,15.24689655,31.55437889,0.631911212,3
526503,1095,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,US,REGION - 105,CITY - 42,101002,Grocery stores,USD,1,26.09202131,-113.0874652,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 2,1/29/21 21:51,1015.486884,81.2389507,15.23230326,40.48926439,0.649032807,1
526801,1041,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 105,CITY - 44,101016,Grocery stores,USD,1,64.04258174,-158.0826409,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 3,2/6/21 3:55,961.3945448,76.91156359,14.42091817,6.892738974,0.647284211,5
528830,1087,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 102,CITY - 45,101018,Grocery stores,USD,1,45.05028408,-133.0911934,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 1,2/14/21 12:04,529.9741894,42.39793515,7.949612841,22.1486484,0.69219943,5
528831,1087,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,US,REGION - 100,CITY - 38,101003,Grocery stores,USD,1,60.06111371,-148.0427811,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 3,2/17/21 14:28,468.1183408,37.44946726,7.021775112,10.60453851,0.661109932,2
520101,1027,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 101,CITY - 43,101006,Grocery stores,USD,1,42.0283816,-72.08038082,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 3,2/19/21 15:46,972.8653786,77.82923029,14.59298068,3.531386924,0.677257641,0
520104,1053,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,US,REGION - 104,CITY - 48,101002,Grocery stores,USD,1,39.02245881,-85.01215696,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 3,2/23/21 4:31,916.1623309,73.29298647,13.74243496,46.28954812,0.661643249,2
520106,1061,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -7,US,REGION - 110,CITY - 49,101012,Grocery stores,USD,1,62.02346997,-150.0342301,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 2,2/24/21 14:53,306.5641634,24.52513307,4.598462451,29.85825216,0.60871163,3
520109,1050,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 101,CITY - 34,101003,Grocery stores,USD,1,59.07512127,-97.09567411,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 2,3/2/21 22:36,662.2768191,52.98214553,9.934152287,5.086362275,0.69320117,2
520110,1094,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,CA,REGION - 109,CITY - 48,101017,Grocery stores,USD,1,33.0068325,-140.0504197,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 1,3/12/21 20:15,531.1348616,42.49078892,7.967022923,19.27005552,0.633340988,0
520309,1008,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,CA,REGION - 101,CITY - 47,101018,Grocery stores,USD,1,64.01179022,-75.00259601,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 3,3/20/21 14:56,725.0925367,58.00740294,10.87638805,22.92896565,0.609005726,3
520310,1075,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,CA,REGION - 102,CITY - 42,101006,Grocery stores,USD,1,63.05760726,-134.0710263,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 3,3/27/21 7:47,575.1569235,46.01255388,8.627353853,34.24981985,0.607502182,0
520408,1056,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 108,CITY - 39,101004,Grocery stores,USD,1,20.01789203,-149.0346304,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 2,3/30/21 1:26,895.9373077,71.67498462,13.43905962,24.7322171,0.676324197,4
520410,1062,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -1,US,REGION - 101,CITY - 42,101012,Grocery stores,USD,1,43.05344608,-85.03286648,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 3,4/6/21 10:35,246.585006,19.72680048,3.698775089,16.63225018,0.644778145,3
521302,1002,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -9,CA,REGION - 110,CITY - 40,101008,Grocery stores,USD,1,60.03925591,-117.0582224,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 2,4/8/21 3:01,120.9134187,9.6730735,1.813701281,8.597529333,0.642314361,3
521499,1002,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -9,US,REGION - 106,CITY - 30,101016,Grocery stores,USD,1,47.04678108,-79.0623547,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 2,4/16/21 15:57,591.9908156,47.35926525,8.879862235,58.03998378,0.601797323,4
522104,1015,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 104,CITY - 42,101020,Grocery stores,USD,1,49.08305962,-160.0638228,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 2,4/25/21 18:05,930.9214197,74.47371357,13.9638213,32.66185544,0.630261175,2
522203,1025,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,US,REGION - 102,CITY - 47,101019,Grocery stores,USD,1,26.09415768,-72.02737396,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 3,4/26/21 5:19,345.3932102,27.63145681,5.180898153,6.273796882,0.687270835,5
522204,1014,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -9,CA,REGION - 110,CITY - 31,101015,Grocery stores,USD,1,62.02568617,-87.01376251,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 1,5/2/21 14:59,1098.743764,87.89950115,16.48115646,47.98007622,0.688802138,5
522205,1025,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 109,CITY - 32,101002,Grocery stores,USD,1,59.06322768,-152.0483729,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 1,5/3/21 16:22,520.2979988,41.62383991,7.804469982,43.30813091,0.604031549,2
522206,1006,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -7,US,REGION - 110,CITY - 31,101000,Grocery stores,USD,1,53.01978167,-159.0092901,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 2,5/4/21 1:25,228.1094008,18.24875206,3.421641012,0.491548948,0.67095006,4
522211,1052,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,US,REGION - 105,CITY - 34,101017,Grocery stores,USD,1,48.07649534,-70.0578646,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 3,5/10/21 21:40,712.9340723,57.03472578,10.69401108,2.597154115,0.634047559,5
522213,1093,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 101,CITY - 47,101004,Grocery stores,USD,1,25.05249251,-143.0963591,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 1,5/17/21 18:15,781.2907828,62.50326263,11.71936174,2.433626906,0.603112716,3
522215,1044,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 102,CITY - 33,101006,Grocery stores,USD,1,31.00965789,-112.0340325,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 2,5/19/21 3:02,274.5829815,21.96663852,4.118744722,18.40647252,0.669499061,5
522399,1013,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 103,CITY - 42,101012,Grocery stores,USD,1,35.0235204,-158.0076057,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 1,5/26/21 8:20,845.7789096,67.66231277,12.68668364,32.10795136,0.666525597,3
520101,1034,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,US,REGION - 108,CITY - 32,101004,Grocery stores,USD,1,40.09327254,-154.0646554,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 3,9/11/2019 12:00,1098.938699,87.91509591,16.48408048,90.53978526,0.610853449,2
520104,1056,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 100,CITY - 31,101012,Grocery stores,USD,1,51.02773234,-78.01756257,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 1,9/12/2019 17:49,580.9180726,46.47344581,8.713771089,8.011406197,0.640508566,4
520106,1047,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -9,US,REGION - 106,CITY - 39,101015,Grocery stores,USD,1,60.02302479,-104.0332763,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 1,9/21/2019 19:19,487.0207516,38.96166013,7.305311275,35.45124449,0.608612476,4
520109,1071,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 108,CITY - 35,101011,Grocery stores,USD,1,42.07543355,-109.028475,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 3,9/30/2019 14:47,805.7631197,64.46104958,12.0864468,62.37114046,0.618380196,0
520110,1088,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 106,CITY - 38,101010,Grocery stores,USD,1,45.04005497,-80.03870481,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 3,10/6/2019 18:40,289.3886505,23.15109204,4.340829758,13.54997627,0.635331245,4
520309,1054,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 103,CITY - 35,101007,Grocery stores,USD,1,45.06407203,-71.03482406,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 2,10/11/2019 5:52,434.0419819,34.72335856,6.510629729,14.41267903,0.652902056,5
520310,1058,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -9,US,REGION - 108,CITY - 37,101010,Grocery stores,USD,1,50.05233726,-99.0735691,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 2,10/16/2019 20:38,856.6836225,68.5346898,12.85025434,29.93327964,0.692683699,2
520408,1033,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 109,CITY - 46,101004,Grocery stores,USD,1,29.07578745,-109.0655411,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 1,10/22/2019 20:51,133.9370699,10.71496559,2.009056048,8.974154696,0.601165534,0
520410,1094,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,CA,REGION - 106,CITY - 30,101004,Grocery stores,USD,1,41.09861136,-131.0150237,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 3,10/28/2019 8:13,105.4842549,8.43874039,1.582263823,1.575696953,0.692607668,4
521302,1080,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,CA,REGION - 109,CITY - 39,101004,Grocery stores,USD,1,42.02591456,-70.04992644,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 3,11/4/2019 1:58,537.3982274,42.9918582,8.060973412,36.68278821,0.641447659,3
521499,1087,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 104,CITY - 34,101003,Grocery stores,USD,1,25.0129607,-112.007616,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 3,11/9/2019 2:19,334.9677008,26.79741606,5.024515511,11.73304921,0.664775866,2
522104,1096,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -1,CA,REGION - 103,CITY - 37,101008,Grocery stores,USD,1,44.02760726,-118.0805991,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 2,11/13/2019 18:16,456.5250852,36.52200682,6.847876278,30.74530091,0.660922923,4
522203,1035,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 110,CITY - 43,101020,Grocery stores,USD,1,52.03893263,-71.02256511,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 2,11/21/2019 14:00,851.1355442,68.09084354,12.76703316,13.19293336,0.692303491,1
522204,1065,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -3,US,REGION - 109,CITY - 41,101013,Grocery stores,USD,1,34.04003017,-146.0429843,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 2,12/1/2019 10:34,702.2885772,56.18308617,10.53432866,65.81035924,0.623493069,2
522205,1058,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,CA,REGION - 102,CITY - 40,101019,Grocery stores,USD,1,49.02095924,-88.00512009,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 1,12/7/2019 7:01,361.9586928,28.95669543,5.429380393,20.83856495,0.62402081,1
522206,1099,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 100,CITY - 40,101006,Grocery stores,USD,1,61.09357622,-125.0914325,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 2,12/8/2019 22:49,720.0062903,57.60050323,10.80009435,44.88212566,0.640015224,5
522211,1064,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 104,CITY - 34,101000,Grocery stores,USD,1,26.07932366,-136.0935189,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 3,12/9/2019 17:40,422.9959052,33.83967242,6.344938578,27.51147419,0.627238215,0
522213,1055,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -3,US,REGION - 104,CITY - 31,101013,Grocery stores,USD,1,33.06733902,-121.0238423,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 3,12/15/2019 16:38,424.4530773,33.95624618,6.36679616,40.53845397,0.629831479,0
522215,1058,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,CA,REGION - 108,CITY - 37,101011,Grocery stores,USD,1,25.04511914,-105.0643286,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 3,12/23/2019 17:40,565.8733928,45.26987143,8.488100893,23.31012683,0.67744969,3
522399,1073,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -1,US,REGION - 104,CITY - 42,101014,Grocery stores,USD,1,49.00115678,-74.02864759,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 3,12/28/2019 18:09,553.4768274,44.27814619,8.302152411,25.85571225,0.699075337,1
522501,1072,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -1,US,REGION - 108,CITY - 33,101001,Grocery stores,USD,1,39.03977816,-123.0990147,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 1,1/2/2020 17:25,704.1874017,56.33499214,10.56281103,27.74812101,0.69176012,0
522513,1007,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,US,REGION - 108,CITY - 38,101012,Grocery stores,USD,1,47.06006462,-142.0209176,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 1,1/8/2020 0:57,818.2469082,65.45975265,12.27370362,59.4390457,0.631919063,2
522601,1033,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 109,CITY - 42,101014,Grocery stores,USD,1,62.05566799,-126.0834698,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 2,1/15/2020 3:32,246.0441566,19.68353253,3.69066235,1.507753577,0.679639155,3
523003,1091,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -3,US,REGION - 102,CITY - 36,101017,Grocery stores,USD,1,24.06754066,-76.02196249,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 2,1/24/2020 10:35,736.2003968,58.89603175,11.04300595,64.92648317,0.675600392,4
523004,1061,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -1,US,REGION - 106,CITY - 38,101006,Grocery stores,USD,1,51.07662278,-157.0186733,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 3,2/2/2020 12:55,791.8221066,63.34576853,11.8773316,7.672332864,0.63448735,0
523302,1098,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 108,CITY - 37,101014,Grocery stores,USD,1,55.06893751,-108.0490118,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 1,2/9/2020 23:29,948.8340245,75.90672196,14.23251037,2.918937197,0.611048391,5
523501,1081,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 103,CITY - 49,101010,Grocery stores,USD,1,33.05516222,-80.04022076,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 2,2/18/2020 10:40,667.6828469,53.41462775,10.0152427,3.977747091,0.671065953,3
523603,1069,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 107,CITY - 46,101000,Grocery stores,USD,1,58.03682978,-135.0049651,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 3,2/19/2020 3:48,788.3762926,63.0701034,11.82564439,3.829529235,0.656795384,3
523605,1044,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,US,REGION - 108,CITY - 33,101014,Grocery stores,USD,1,36.02786103,-106.0604678,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 3,2/21/2020 6:05,1003.684013,80.29472105,15.0552602,92.51317145,0.623810611,2
523606,1069,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 104,CITY - 42,101017,Grocery stores,USD,1,40.05791895,-142.0716064,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 2,2/25/2020 5:47,1046.273512,83.70188096,15.69410268,56.14150372,0.662264182,2
523607,1079,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -1,US,REGION - 106,CITY - 38,101000,Grocery stores,USD,1,49.02371705,-131.0293415,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 3,3/4/2020 13:33,955.6203054,76.44962443,14.33430458,70.38562728,0.649743678,1
523608,1007,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,CA,REGION - 107,CITY - 31,101008,Grocery stores,USD,1,38.02052302,-157.0097987,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 1,3/5/2020 14:20,968.6084836,77.48867869,14.52912725,42.17042095,0.624569024,0
523609,1015,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 109,CITY - 31,101015,Grocery stores,USD,1,37.01447986,-108.0047919,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 2,3/6/2020 0:19,129.7875832,10.38300666,1.946813748,11.59732463,0.696172117,2
523610,1057,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -3,US,REGION - 109,CITY - 37,101017,Grocery stores,USD,1,45.05455941,-120.014287,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 2,3/16/2020 7:55,494.3076657,39.54461326,7.414614986,28.47879872,0.629674181,5
523611,1051,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 110,CITY - 31,101019,Grocery stores,USD,1,34.03749641,-154.0825172,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 1,3/21/2020 19:28,795.8103847,63.66483077,11.93715577,42.66637308,0.656180053,1
523701,1090,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,US,REGION - 104,CITY - 35,101014,Grocery stores,USD,1,39.01976039,-151.0350286,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 3,3/31/2020 16:32,224.0240744,17.92192595,3.360361115,17.51388815,0.658296466,1
523902,1023,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -1,US,REGION - 105,CITY - 45,101012,Grocery stores,USD,1,56.00440456,-158.0667367,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 1,4/2/2020 7:43,234.6871806,18.77497445,3.520307709,5.077666771,0.631453806,3
523903,1036,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,CA,REGION - 104,CITY - 38,101001,Grocery stores,USD,1,55.00043937,-114.0414873,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 2,4/4/2020 14:30,667.4434668,53.39547735,10.011652,12.35874812,0.671576499,1
524099,1088,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 106,CITY - 39,101017,Grocery stores,USD,1,39.06597903,-142.0594058,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 3,4/9/2020 22:00,1040.352275,83.22818198,15.60528412,81.37240276,0.653236099,4
524303,1056,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 106,CITY - 49,101002,Grocery stores,USD,1,40.07157479,-71.06818643,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 2,4/16/2020 17:22,817.7834295,65.42267436,12.26675144,30.39082133,0.633228955,4
524304,1048,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -3,US,REGION - 103,CITY - 45,101018,Grocery stores,USD,1,63.02042441,-134.0553815,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 3,4/24/2020 17:47,796.0130901,63.6810472,11.94019635,35.72982887,0.601000115,4
524305,1049,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 104,CITY - 45,101005,Grocery stores,USD,1,21.0904573,-158.0612956,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 3,4/26/2020 15:02,415.5095546,33.24076437,6.232643319,24.97613365,0.622030059,4
524306,1042,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -7,US,REGION - 108,CITY - 33,101014,Grocery stores,USD,1,20.0573452,-119.0646831,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 1,5/2/2020 6:05,806.8823911,64.55059129,12.10323587,39.68557923,0.64774824,4
524307,1025,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,CA,REGION - 102,CITY - 42,101018,Grocery stores,USD,1,28.07434955,-76.05139662,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 1,5/2/2020 23:36,1049.32383,83.94590639,15.73985745,28.74008678,0.668152487,1
524308,1056,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 109,CITY - 34,101009,Grocery stores,USD,1,62.00840543,-100.0395361,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 3,5/7/2020 13:11,941.8512047,75.34809637,14.12776807,45.67468454,0.618213642,0
524309,1039,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 108,CITY - 32,101007,Grocery stores,USD,1,44.09722006,-90.06587558,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 1,5/10/2020 14:49,599.074287,47.92594296,8.986114306,22.64148936,0.670902272,2
524311,1012,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -1,US,REGION - 108,CITY - 49,101004,Grocery stores,USD,1,50.0246463,-75.06176168,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 3,5/12/2020 17:31,283.8499308,22.70799447,4.257748962,10.218543,0.686661305,0
524312,1067,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -3,CA,REGION - 109,CITY - 35,101013,Grocery stores,USD,1,41.02497493,-120.0676177,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 3,5/20/2020 12:36,886.9421472,70.95537177,13.30413221,7.473485727,0.678230985,4
524313,1070,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 109,CITY - 47,101010,Grocery stores,USD,1,47.06030638,-80.08408144,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 1,5/23/2020 10:43,657.6492844,52.61194275,9.864739266,50.42553542,0.63335554,1
524314,1066,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -9,US,REGION - 103,CITY - 39,101015,Grocery stores,USD,1,48.06362555,-124.0693591,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 2,5/24/2020 6:01,130.9117717,10.47294174,1.963676576,8.83345693,0.66199758,4
524315,1066,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -3,US,REGION - 101,CITY - 35,101005,Grocery stores,USD,1,25.09675666,-149.0448522,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 1,5/25/2020 2:03,647.7114922,51.81691937,9.715672382,38.38993723,0.627236024,2
